0.0,23.0
0.0,11.0
0.0,8.0
0.0,5.0
6.0,10.0
0.0,4.0
0.0,4.0
16.0,19.0
0.0,3.0
1.0,3.0
9.0,11.0
5.0,7.0
3.0,5.0
2.0,4.0
0.0,2.0
0.0,1.0
16.0,17.0
2.0,3.0
2.0,3.0
0.0,1.0
1.0,2.0
3.0,4.0
4.0,5.0
0.0,1.0
4.0,5.0
0.0,1.0
4.0,5.0
0.0,1.0
18.0,19.0
5.0,6.0
5.0,6.0
0.0,1.0
0.0,1.0
0.0,1.0
9.0,10.0
0.0,1.0
10.0,11.0
0.0,1.0
2.0,3.0
