0,0
247490,0
5,0
10,0
15,0
768525,0
351700,0
20,0
25,0
247495,0
30,0
35,0
40,0
351705,0
45,0
50,0
247500,0
55,0
60,0
65,0
351710,0
70,0
75,0
247505,0
80,0
65620,0
85,0
65625,0
90,0
65630,0
95,0
351715,0
65635,0
100,0
247510,0
65640,0
105,0
65645,0
110,0
65650,0
115,0
255300,0
65655,0
120,0
351720,0
517365,0
65660,0
125,0
247515,0
65665,0
130,0
65670,0
135,0
65675,0
140,0
65680,0
145,0
351725,0
768550,0
65685,0
150,0
247520,0
65690,0
155,0
65695,0
160,0
65700,0
165,0
131240,0
65705,0
170,0
351730,0
131245,0
65710,0
175,0
247525,0
131250,0
65715,0
180,0
131255,0
65720,0
185,0
359505,0
131260,0
65725,0
190,0
131265,0
65730,0
195,0
351735,0
131270,0
65735,0
200,0
247530,0
131275,0
65740,0
205,0
131280,0
65745,0
210,0
131285,0
65750,0
215,0
131290,0
65755,0
220,0
351740,0
131295,0
65760,0
225,0
247535,0
131300,0
65765,0
230,0
243835,0
131305,0
65770,0
235,0
131310,0
65775,0
240,0
255305,0
131315,0
65780,0
245,0
351745,0
131320,0
65785,0
250,0
463710,0
196860,0
131325,0
65790,0
255,0
247540,0
196865,0
131330,0
65795,0
260,0
196870,0
131335,0
65800,0
265,0
196875,0
131340,0
65805,0
270,0
351750,0
196880,0
131345,0
65810,0
275,0
196885,0
131350,0
65815,0
280,0
247545,0
196890,0
131355,0
65820,0
285,0
633040,0
196895,0
131360,0
65825,0
290,0
196900,0
131365,0
65830,0
295,0
351755,0
196905,0
131370,0
65835,0
300,0
196910,0
131375,0
65840,0
305,0
247550,0
196915,0
131380,0
65845,0
310,0
359510,0
196920,0
131385,0
65850,0
315,0
196925,0
131390,0
65855,0
320,0
351760,0
196930,0
131395,0
65860,0
325,0
196935,0
131400,0
65865,0
330,0
247555,0
196940,0
131405,0
65870,0
335,0
262480,0
196945,0
131410,0
65875,0
340,0
262485,0
196950,0
131415,0
65880,0
345,0
262490,0
196955,0
131420,0
65885,0
350,0
262495,0
196960,0
131425,0
65890,0
355,0
262500,0
196965,0
131430,0
65895,0
360,0
262505,0
196970,0
131435,0
65900,0
365,0
262510,0
196975,0
131440,0
65905,0
370,0
262515,0
196980,0
131445,0
65910,0
375,0
262520,0
196985,0
131450,0
65915,0
380,0
262525,0
196990,0
131455,0
65920,0
385,0
262530,0
196995,0
131460,0
65925,0
390,0
262535,0
197000,0
131465,0
65930,0
395,0
262540,0
197005,0
131470,0
65935,0
400,0
262545,0
197010,0
131475,0
65940,0
405,0
262550,0
197015,0
131480,0
65945,0
410,0
262555,0
197020,0
131485,0
65950,0
415,0
262560,0
197025,0
131490,0
65955,0
420,0
262565,0
328100,0
131495,0
197030,0
425,0
262570,0
65960,0
131500,0
328105,0
430,0
262575,0
197035,0
131505,0
65965,0
435,0
262580,0
328110,0
131510,0
197040,0
440,0
262585,0
65970,0
131515,0
328115,0
445,0
262590,0
65975,0
131520,0
328120,0
450,0
262595,0
65980,0
131525,0
328125,0
455,0
262600,0
65985,0
131530,0
328130,0
460,0
262605,0
65990,0
131535,0
328135,0
465,0
262610,0
65995,0
131540,0
328140,0
470,0
262615,0
66000,0
131545,0
328145,0
475,0
262620,0
66005,0
131550,0
328150,0
480,0
262625,0
66010,0
131555,0
328155,0
485,0
262630,0
66015,0
131560,0
328160,0
490,0
262635,0
66020,0
131565,0
328165,0
495,0
262640,0
66025,0
131570,0
328170,0
500,0
262645,0
66030,0
131575,0
393720,0
505,0
262650,0
66035,0
131580,0
393725,0
510,0
262655,0
66040,0
131585,0
393730,0
515,0
262660,0
66045,0
131590,0
393735,0
520,0
262665,0
66050,0
131595,0
393740,0
525,0
262670,0
66055,0
131600,0
393745,0
530,0
262675,0
66060,0
131605,0
393750,0
535,0
262680,0
66065,0
131610,0
393755,0
540,0
262685,0
66070,0
131615,0
393760,0
545,0
262690,0
66075,0
131620,0
393765,0
550,0
262695,0
66080,0
131625,0
393770,0
555,0
262700,0
66085,0
131630,0
393775,0
560,0
262705,0
66090,0
131635,0
393780,0
565,0
262710,0
66095,0
131640,0
393785,0
570,0
262715,0
66100,0
131645,0
393790,0
575,0
262720,0
66105,0
131650,0
393795,0
580,0
262725,0
66110,0
131655,0
393800,0
585,0
262730,0
66115,0
131660,0
393805,0
590,0
262735,0
66120,0
131665,0
393810,0
595,0
262740,0
459340,0
131670,0
393815,0
600,0
262745,0
459345,0
131675,0
393820,0
605,0
262750,0
459350,0
131680,0
393825,0
610,0
262755,0
459355,0
131685,0
393830,0
615,0
262760,0
459360,0
131690,0
393835,0
620,0
262765,0
459365,0
131695,0
393840,0
625,0
262770,0
459370,0
131700,0
393845,0
630,0
262775,0
459375,0
131705,0
393850,0
635,0
262780,0
459380,0
131710,0
393855,0
640,0
262785,0
459385,0
131715,0
393860,0
645,0
262790,0
459390,0
131720,0
393865,0
650,0
262795,0
459395,0
131725,0
393870,0
655,0
262800,0
459400,0
131730,0
393875,0
660,0
262805,0
459405,0
131735,0
393880,0
665,0
262810,0
459410,0
131740,0
393885,0
670,0
262815,0
524960,0
131745,0
393890,0
675,0
262820,0
524965,0
131750,0
393895,0
680,0
262825,0
524970,0
131755,0
393900,0
685,0
262830,0
524975,0
131760,0
393905,0
690,0
262835,0
524980,0
131765,0
393910,0
695,0
262840,0
524985,0
131770,0
393915,0
700,0
262845,0
524990,0
131775,0
393920,0
705,0
262850,0
524995,0
131780,0
393925,0
710,0
262855,0
525000,0
131785,0
393930,0
715,0
262860,0
525005,0
131790,0
393935,0
720,0
262865,0
525010,0
131795,0
393940,0
725,0
262870,0
525015,0
131800,0
393945,0
730,0
262875,0
525020,0
131805,0
393950,0
735,0
262880,0
525025,0
131810,0
393955,0
740,0
262885,0
525030,0
131815,0
393960,0
745,0
262890,0
525035,0
131820,0
393965,0
750,0
262895,0
525040,0
131825,0
393970,0
755,0
262900,0
525045,0
131830,0
393975,0
760,0
262905,0
525050,0
131835,0
393980,0
765,0
262910,0
525055,0
131840,0
393985,0
770,0
262915,0
525060,0
131845,0
393990,0
590590,0
262920,0
525065,0
131850,0
393995,0
590595,0
262925,0
525070,0
131855,0
394000,0
590600,0
262930,0
525075,0
131860,0
394005,0
590605,0
262935,0
525080,0
131865,0
394010,0
590610,0
262940,0
525085,0
131870,0
394015,0
590615,0
262945,0
525090,0
131875,0
394020,0
590620,0
262950,0
525095,0
131880,0
394025,0
590625,0
262955,0
525100,0
131885,0
394030,0
590630,0
262960,0
525105,0
131890,0
394035,0
590635,0
262965,0
525110,0
131895,0
394040,0
590640,0
262970,0
525115,0
131900,0
394045,0
590645,0
262975,0
525120,0
131905,0
394050,0
590650,0
262980,0
525125,0
131910,0
394055,0
656200,0
262985,0
525130,0
131915,0
394060,0
656205,0
262990,0
525135,0
131920,0
394065,0
656210,0
262995,0
525140,0
131925,0
394070,0
656215,0
263000,0
525145,0
131930,0
394075,0
656220,0
263005,0
525150,0
131935,0
394080,0
656225,0
263010,0
525155,0
131940,0
394085,0
656230,0
263015,0
525160,0
131945,0
394090,0
656235,0
263020,0
525165,0
131950,0
394095,0
656240,0
263025,0
525170,0
131955,0
394100,0
656245,0
263030,0
525175,0
131960,0
394105,0
656250,0
263035,0
525180,0
131965,0
394110,0
656255,0
263040,0
525185,0
131970,0
394115,0
656260,0
263045,0
525190,0
131975,0
394120,0
656265,0
263050,0
525195,0
131980,0
394125,0
656270,0
263055,0
525200,0
131985,0
394130,0
656275,0
263060,0
525205,0
131990,0
394135,0
656280,0
263065,0
525210,0
131995,0
394140,0
656285,0
263070,0
525215,0
132000,0
394145,0
656290,0
263075,0
525220,0
132005,0
394150,0
656295,0
263080,0
525225,0
132010,0
394155,0
656300,0
263085,0
525230,0
721830,0
394160,0
656305,0
263090,0
525235,0
721835,0
394165,0
656310,0
263095,0
525240,0
721840,0
394170,0
656315,0
263100,0
525245,0
721845,0
394175,0
656320,0
263105,0
525250,0
721850,0
394180,0
656325,0
263110,0
525255,0
721855,0
394185,0
656330,0
263115,0
525260,0
721860,0
394190,0
656335,0
263120,0
525265,0
721865,0
394195,0
656340,0
263125,0
525270,0
721870,0
394200,0
656345,0
263130,0
525275,0
721875,0
394205,0
656350,0
263135,0
525280,0
721880,0
394210,0
656355,0
263140,0
525285,0
721885,0
394215,0
656360,0
263145,0
525290,0
721890,0
394220,0
656365,0
263150,0
525295,0
721895,0
394225,0
656370,0
263155,0
525300,0
721900,0
394230,0
656375,0
263160,0
525305,0
721905,0
394235,0
656380,0
263165,0
525310,0
721910,0
394240,0
656385,0
263170,0
525315,0
721915,0
394245,0
656390,0
263175,0
525320,0
721920,0
394250,0
656395,0
263180,0
525325,0
721925,0
394255,0
656400,0
263185,0
525330,0
721930,0
394260,0
656405,0
263190,0
525335,0
721935,0
394265,0
656410,0
263195,0
525340,0
721940,0
394270,0
656415,0
263200,0
525345,0
721945,0
394275,0
656420,0
263205,0
525350,0
721950,0
394280,0
656425,0
263210,0
525355,0
721955,0
394285,0
656430,0
263215,0
525360,0
721960,0
394290,0
656435,0
263220,0
525365,0
721965,0
394295,0
656440,0
263225,0
525370,0
721970,0
394300,0
656445,0
263230,0
525375,0
721975,0
394305,0
656450,0
263235,0
525380,0
721980,0
394310,0
656455,0
263240,0
525385,0
721985,0
394315,0
656460,0
263245,0
525390,0
721990,0
394320,0
656465,0
263250,0
525395,0
721995,0
394325,0
656470,0
459855,0
525400,0
722000,0
394330,0
656475,0
459860,0
525405,0
722005,0
394335,0
656480,0
459865,0
525410,0
722010,0
394340,0
656485,0
459870,0
525415,0
722015,0
394345,0
656490,0
459875,0
525420,0
722020,0
394350,0
656495,0
459880,0
525425,0
722025,0
394355,0
656500,0
459885,0
525430,0
722030,0
394360,0
656505,0
459890,0
525435,0
722035,0
394365,0
656510,0
459895,0
525440,0
722040,0
394370,0
656515,0
459900,0
525445,0
722045,0
394375,0
656520,0
459905,0
525450,0
722050,0
394380,0
656525,0
459910,0
525455,0
722055,0
394385,0
656530,0
459915,0
525460,0
722060,0
394390,0
656535,0
459920,0
525465,0
722065,0
394395,0
656540,0
459925,0
525470,0
722070,0
394400,0
656545,0
459930,0
525475,0
722075,0
394405,0
656550,0
459935,0
525480,0
722080,0
394410,0
656555,0
459940,0
525485,0
722085,0
394415,0
656560,0
459945,0
525490,0
722090,0
394420,0
656565,0
459950,0
525495,0
722095,0
394425,0
656570,0
459955,0
525500,0
722100,0
394430,0
656575,0
459960,0
525505,0
722105,0
394435,0
656580,0
459965,0
525510,0
722110,0
394440,0
656585,0
459970,0
525515,0
722115,0
394445,0
656590,0
459975,0
525520,0
722120,0
394450,0
591050,0
459980,0
525525,0
722125,0
394455,0
591055,0
459985,0
525530,0
722130,0
394460,0
591060,0
459990,0
525535,0
722135,0
394465,0
591065,0
459995,0
525540,0
722140,0
394470,0
591070,0
460000,0
525545,0
722145,0
394475,0
591075,0
460005,0
525550,0
722150,0
394480,0
591080,0
460010,0
525555,0
722155,0
394485,0
591085,0
460015,0
525560,0
722160,0
394490,0
591090,0
460020,0
525565,0
722165,0
591095,0
460025,0
722170,0
525570,0
591100,0
460030,0
722175,0
591105,0
525575,0
460035,0
722180,0
591110,0
460040,0
525580,0
722185,0
591115,0
460045,0
722190,0
525585,0
591120,0
460050,0
722195,0
591125,0
525590,0
460055,0
722200,0
351955,0
591130,0
525595,0
460060,0
722205,0
247750,0
591135,0
525600,0
460065,0
722210,0
359550,0
591140,0
525605,0
460070,0
722215,0
656680,0
591145,0
525610,0
460075,0
722220,0
656685,0
591150,0
525615,0
460080,0
722225,0
656690,0
591155,0
525620,0
460085,0
722230,0
656695,0
591160,0
525625,0
460090,0
722235,0
656700,0
591165,0
525630,0
460095,0
722240,0
656705,0
591170,0
525635,0
460100,0
722245,0
656710,0
591175,0
525640,0
460105,0
722250,0
656715,0
591180,0
525645,0
460110,0
722255,0
656720,0
591185,0
525650,0
729715,0
722260,0
656725,0
591190,0
525655,0
737285,0
722265,0
656730,0
591195,0
525660,0
208685,0
722270,0
656735,0
591200,0
525665,0
351970,0
722275,0
656740,0
591205,0
525670,0
521305,0
722280,0
656745,0
591210,0
247765,0
722285,0
656750,0
591215,0
722290,0
656755,0
591220,0
525685,0
208690,0
722295,0
625515,0
591225,0
525690,0
351975,0
722300,0
521310,0
525695,0
722305,0
247770,0
591235,0
525700,0
591240,0
525705,0
633085,0
625520,0
591245,0
525710,0
208695,0
722320,0
591250,0
525715,0
351980,0
722325,0
104490,0
591255,0
525720,0
521315,0
247775,0
591260,0
525725,0
591265,0
525730,0
625525,0
591270,0
208700,0
591275,0
521320,0
351985,0
591280,0
247780,0
591285,0
591290,0
625530,0
591295,0
208705,0
591300,0
521325,0
351990,0
591305,0
247785,0
591310,0
591315,0
625535,0
591320,0
208710,0
255355,0
591325,0
521330,0
351995,0
243845,0
591330,0
247790,0
591335,0
591340,0
591345,0
208715,0
625540,0
591350,0
521335,0
104510,0
352000,0
247795,0
656900,0
656905,0
625545,0
208720,0
633090,0
656910,0
521340,0
352005,0
656915,0
104515,0
656920,0
247800,0
656925,0
656930,0
625550,0
208725,0
656935,0
521345,0
352010,0
656940,0
656945,0
247805,0
656950,0
656955,0
625555,0
208730,0
656960,0
521350,0
352015,0
656965,0
656970,0
247810,0
625560,0
208735,0
255360,0
521355,0
352020,0
625565,0
208740,0
521360,0
352025,0
104535,0
